numero,page,texte,lien,Entreprise
0203.430.576,2,"170) N.M.B.S - HOLDING NV FRANKRIJKSTRAAT 85 1060 BRUSSEL 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2010, GGK 31.05.2011, NGL 29.06.2011 11232-0328-079 2011-07-05 / 0134467 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=69&btw=203430576,SNCB
0203.430.576,2,"171) S.N.C.B - HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2010, APP 31.05.2011, DPT 29.06.2011 11232-0169-060 2011-07-04 / 0132334",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=70&btw=203430576,SNCB
0203.430.576,2,"171) S.N.C.B - HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2010, APP 31.05.2011, DPT 29.06.2011 11232-0169-060 2011-07-04 / 0132334 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=70&btw=203430576,SNCB
0203.430.576,2,"172) N.M.B.S - HOLDING NV FRANKRIJKSTRAAT 85 1060 BRUSSEL 203.430.576 ME. - JAARREKENING 31.12.2010, GGK 31.05.2011, NGL 29.06.2011 11232-0198-061 2011-07-04 / 0132507",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=71&btw=203430576,SNCB
0203.430.576,2,"172) N.M.B.S - HOLDING NV FRANKRIJKSTRAAT 85 1060 BRUSSEL 203.430.576 ME. - JAARREKENING 31.12.2010, GGK 31.05.2011, NGL 29.06.2011 11232-0198-061 2011-07-04 / 0132507 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=71&btw=203430576,SNCB
0203.430.576,2,"173) S.N.C.B - HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2010, APP 31.05.2011, DPT 29.06.2011 11232-0241-079 2011-07-04 / 0133104",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=72&btw=203430576,SNCB
0203.430.576,2,"173) S.N.C.B - HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2010, APP 31.05.2011, DPT 29.06.2011 11232-0241-079 2011-07-04 / 0133104 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=72&btw=203430576,SNCB
0203.430.576,2,"174) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2009, APP 25.06.2010, DPT 19.07.2010 10319-0196-053 2010-07-26 / 0180721",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=73&btw=203430576,SNCB
0203.430.576,2,"174) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2009, APP 25.06.2010, DPT 19.07.2010 10319-0196-053 2010-07-26 / 0180721 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=73&btw=203430576,SNCB
0203.430.576,2,"175) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2009, GGK 25.06.2010, NGL 19.07.2010 10319-0016-054 2010-07-26 / 0180762",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=74&btw=203430576,SNCB
0203.430.576,2,"175) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2009, GGK 25.06.2010, NGL 19.07.2010 10319-0016-054 2010-07-26 / 0180762 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=74&btw=203430576,SNCB
0203.430.576,2,"176) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - JAARREKENING 31.12.2009, GGK 25.06.2010, NGL 08.07.2010 10285-0043-067 2010-07-14 / 0160106",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=75&btw=203430576,SNCB
0203.430.576,2,"176) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - JAARREKENING 31.12.2009, GGK 25.06.2010, NGL 08.07.2010 10285-0043-067 2010-07-14 / 0160106 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=75&btw=203430576,SNCB
0203.430.576,2,"177) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2009, APP 25.06.2010, DPT 08.07.2010 10286-0287-066 2010-07-14 / 0160126",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=76&btw=203430576,SNCB
0203.430.576,2,"177) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2009, APP 25.06.2010, DPT 08.07.2010 10286-0287-066 2010-07-14 / 0160126 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=76&btw=203430576,SNCB
0203.430.576,2,"178) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2009-10-22 / 0149092 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=77&btw=203430576,SNCB
0203.430.576,2,"RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2009-10-22 / 0149092 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2009/10/22/09149092.pdf,SNCB
0203.430.576,2,"178) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2009-10-22 / 0149092 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=77&btw=203430576,SNCB
0203.430.576,2,179) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2009-10-22 / 0149093 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=78&btw=203430576,SNCB
0203.430.576,2,FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2009-10-22 / 0149093 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2009/10/22/09149093.pdf,SNCB
0203.430.576,2,179) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2009-10-22 / 0149093 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=78&btw=203430576,SNCB
0203.430.576,2,"180) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 STATUTEN (VERTALING, COÖRDINATIE, OVERIGE WIJZIGINGEN, ) 2009-10-22 / 0149094 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=79&btw=203430576,SNCB
0203.430.576,2,"FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 STATUTEN (VERTALING, COÖRDINATIE, OVERIGE WIJZIGINGEN, ) 2009-10-22 / 0149094 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2009/10/22/09149094.pdf,SNCB
0203.430.576,2,"180) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 STATUTEN (VERTALING, COÖRDINATIE, OVERIGE WIJZIGINGEN, ) 2009-10-22 / 0149094 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=79&btw=203430576,SNCB
0203.430.576,2,"181) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2009-10-22 / 0149095 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=80&btw=203430576,SNCB
0203.430.576,2,"RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2009-10-22 / 0149095 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2009/10/22/09149095.pdf,SNCB
0203.430.576,2,"181) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2009-10-22 / 0149095 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=80&btw=203430576,SNCB
0203.430.576,2,"182) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2008, GGK 29.05.2009, NGL 14.07.2009 09431-0121-051 2009-07-23 / 0171577",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=81&btw=203430576,SNCB
0203.430.576,2,"182) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2008, GGK 29.05.2009, NGL 14.07.2009 09431-0121-051 2009-07-23 / 0171577 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=81&btw=203430576,SNCB
0203.430.576,2,"183) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2008, APP 29.05.2009, DPT 14.07.2009 09431-0108-050 2009-07-23 / 0171578",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=82&btw=203430576,SNCB
0203.430.576,2,"183) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2008, APP 29.05.2009, DPT 14.07.2009 09431-0108-050 2009-07-23 / 0171578 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=82&btw=203430576,SNCB
0203.430.576,2,"184) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - JAARREKENING 31.12.2008, GGK 29.05.2009, NGL 16.07.2009 09436-0318-063 2009-07-23 / 0172894",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=83&btw=203430576,SNCB
0203.430.576,2,"184) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - JAARREKENING 31.12.2008, GGK 29.05.2009, NGL 16.07.2009 09436-0318-063 2009-07-23 / 0172894 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=83&btw=203430576,SNCB
0203.430.576,2,"185) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2008, APP 29.05.2009, DPT 16.07.2009 09436-0251-062 2009-07-23 / 0172895",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=84&btw=203430576,SNCB
0203.430.576,2,"185) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2008, APP 29.05.2009, DPT 16.07.2009 09436-0251-062 2009-07-23 / 0172895 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=84&btw=203430576,SNCB
0203.430.576,2,"186) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2007, APP 30.05.2008, DPT 20.06.2008 08275-0246-049 2008-07-01 / 0116461",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=85&btw=203430576,SNCB
0203.430.576,2,"186) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2007, APP 30.05.2008, DPT 20.06.2008 08275-0246-049 2008-07-01 / 0116461 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=85&btw=203430576,SNCB
0203.430.576,2,"187) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2007, GGK 30.05.2008, NGL 20.06.2008 08275-0247-050 2008-07-01 / 0116462",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=86&btw=203430576,SNCB
0203.430.576,2,"187) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2007, GGK 30.05.2008, NGL 20.06.2008 08275-0247-050 2008-07-01 / 0116462 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=86&btw=203430576,SNCB
0203.430.576,2,"188) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2007, APP 30.05.2008, DPT 20.06.2008 08252-0140-112 2008-06-26 / 0107210",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=87&btw=203430576,SNCB
0203.430.576,2,"188) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2007, APP 30.05.2008, DPT 20.06.2008 08252-0140-112 2008-06-26 / 0107210 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=87&btw=203430576,SNCB
0203.430.576,2,"189) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - JAARREKENING 31.12.2007, GGK 30.05.2008, NGL 20.06.2008 08252-0141-112 2008-06-26 / 0107211",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=88&btw=203430576,SNCB
0203.430.576,2,"189) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - JAARREKENING 31.12.2007, GGK 30.05.2008, NGL 20.06.2008 08252-0141-112 2008-06-26 / 0107211 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=88&btw=203430576,SNCB
0203.430.576,2,"190) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - RECTIFICATIF COMPTES ANNUELS 31.12.2006, APP 31.05.2007, DPT 16.10.2007 07772-0187-005 2007-10-22 / 0304400",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=89&btw=203430576,SNCB
0203.430.576,2,"190) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - RECTIFICATIF COMPTES ANNUELS 31.12.2006, APP 31.05.2007, DPT 16.10.2007 07772-0187-005 2007-10-22 / 0304400 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=89&btw=203430576,SNCB
0203.430.576,2,"191) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - VERBETERDE JAARREKENING 31.12.2006, GGK 31.05.2007, NGL 16.10.2007 07772-0188-005 2007-10-22 / 0304405",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=90&btw=203430576,SNCB
0203.430.576,2,"191) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - VERBETERDE JAARREKENING 31.12.2006, GGK 31.05.2007, NGL 16.10.2007 07772-0188-005 2007-10-22 / 0304405 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=90&btw=203430576,SNCB
0203.430.576,2,"192) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2006, APP 31.05.2007, DPT 03.07.2007 07329-0043-123 2007-07-12 / 0140634",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=91&btw=203430576,SNCB
0203.430.576,2,"192) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2006, APP 31.05.2007, DPT 03.07.2007 07329-0043-123 2007-07-12 / 0140634 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=91&btw=203430576,SNCB
0203.430.576,2,"193) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - JAARREKENING 31.12.2006, GGK 31.05.2007, NGL 03.07.2007 07329-0044-123 2007-07-12 / 0140635",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=92&btw=203430576,SNCB
0203.430.576,2,"193) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - JAARREKENING 31.12.2006, GGK 31.05.2007, NGL 03.07.2007 07329-0044-123 2007-07-12 / 0140635 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=92&btw=203430576,SNCB
0203.430.576,2,"194) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2006, GGK 31.05.2007, NGL 13.06.2007 07213-0313-053 2007-06-21 / 0091229",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=93&btw=203430576,SNCB
0203.430.576,2,"194) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2006, GGK 31.05.2007, NGL 13.06.2007 07213-0313-053 2007-06-21 / 0091229 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=93&btw=203430576,SNCB
0203.430.576,2,"195) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2006, APP 31.05.2007, DPT 13.06.2007 07213-0312-052 2007-06-21 / 0091230",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=94&btw=203430576,SNCB
0203.430.576,2,"195) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2006, APP 31.05.2007, DPT 13.06.2007 07213-0312-052 2007-06-21 / 0091230 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=94&btw=203430576,SNCB
0203.430.576,2,"196) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2007-02-06 / 0021918 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=95&btw=203430576,SNCB
0203.430.576,2,"RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2007-02-06 / 0021918 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2007/02/06/07021918.pdf,SNCB
0203.430.576,2,"196) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 DEMISSIONS, NOMINATIONS 2007-02-06 / 0021918 IMAGE DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=95&btw=203430576,SNCB
0203.430.576,2,197) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2007-02-06 / 0021919 IMAGE,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=96&btw=203430576,SNCB
0203.430.576,2,FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2007-02-06 / 0021919 IMAGE,https://www.ejustice.just.fgov.be/tsv_pdf/2007/02/06/07021919.pdf,SNCB
0203.430.576,2,197) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ONTSLAGEN - BENOEMINGEN 2007-02-06 / 0021919 IMAGE DETAIL,https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=96&btw=203430576,SNCB
0203.430.576,2,"198) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2005, APP 31.05.2006, DPT 29.06.2006 06352-0097-052 2006-07-06 / 0138790",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=97&btw=203430576,SNCB
0203.430.576,2,"198) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES CONSOLIDES 31.12.2005, APP 31.05.2006, DPT 29.06.2006 06352-0097-052 2006-07-06 / 0138790 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=97&btw=203430576,SNCB
0203.430.576,2,"199) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2005, GGK 31.12.2005, NGL 19.06.2006 06257-0111-053 2006-06-23 / 0099210",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=98&btw=203430576,SNCB
0203.430.576,2,"199) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - GECONSOLIDEERDE REKENING 31.12.2005, GGK 31.12.2005, NGL 19.06.2006 06257-0111-053 2006-06-23 / 0099210 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=98&btw=203430576,SNCB
0203.430.576,2,"200) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - JAARREKENING 31.12.2005, GGK 31.05.2006, NGL 19.06.2006 06257-0109-148 2006-06-23 / 0099227",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=99&btw=203430576,SNCB
0203.430.576,2,"200) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 ME. - JAARREKENING 31.12.2005, GGK 31.05.2006, NGL 19.06.2006 06257-0109-148 2006-06-23 / 0099227 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=2&la_search=f&caller=list&=99&btw=203430576,SNCB
0203.430.576,3,Moniteur belge,https://www.ejustice.just.fgov.be/cgi/welcome.pl?language=fr,SNCB
0203.430.576,3,"201) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2005, APP 31.05.2006, DPT 19.06.2006 06257-0108-152 2006-06-23 / 0099228",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=3&la_search=f&caller=list&=0&btw=203430576,SNCB
0203.430.576,3,"201) S.N.C.B. HOLDING SA RUE DE FRANCE 85 1060 SAINT-GILLES 203.430.576 ME. - COMPTES ANNUELS 31.12.2005, APP 31.05.2006, DPT 19.06.2006 06257-0108-152 2006-06-23 / 0099228 DETAIL",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=3&la_search=f&caller=list&=0&btw=203430576,SNCB
0203.430.576,3,"202) N.M.B.S. HOLDING NV FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 DIVERSEN - RUBRIEK HERSTRUCTURERING (FUSIE, SPLITSING, OVERDRACHT VERMOGEN, ENZ...) 2006-04-28 / 0074646 IMAGE",https://www.ejustice.just.fgov.be/cgi_tsv/article.pl?language=fr&btw_search=203430576&page=3&la_search=f&caller=list&=1&btw=203430576,SNCB
0203.430.576,3,"FRANKRIJKSTRAAT 85 1060 SINT-GILLIS 203.430.576 DIVERSEN - RUBRIEK HERSTRUCTURERING (FUSIE, SPLITSING, OVERDRACHT VERMOGEN, ENZ...) 2006-04-28 / 0074646 IMAGE",https://www.ejustice.just.fgov.be/tsv_pdf/2006/04/28/06074646.pdf,SNCB
